"Protein","Total.identified.peptides","Total.quantified.peptides","Annotation","C_0_R_1","C_0_R_2","C_0_R_3","C_1_R_1","C_1_R_2","C_1_R_3","C_2_R_1","C_2_R_2","C_2_R_3","C_3_R_1","C_3_R_2","C_3_R_3","C_4_R_1","C_4_R_2","C_4_R_3","C_5_R_1","C_5_R_2","C_5_R_3"
"P57721",2,2,"PCBP3_HUMAN Poly(rC)-binding protein 3",0.154418733407764,0.0675158735932319,-0.0950375734768968,0.128070321886436,0.0265898169704582,0.210245695399778,0.157456475703443,0.0933647858917761,0.169487746877223,0.004557518281862,0.0255267573877293,-0.00535395475342733,-0.129318100783538,-0.0636251583022155,-0.0958020096844617,-0.156750126535638,-0.121612214096504,-0.107968867927828
"Q5NDL2",9,8,"EOGT_HUMAN EGF domain-specific O-linked N-acetylglucosamine transferase",0.0495483143433077,0.0082850507377719,0.131235797941994,0.166142986079601,0.122899926510206,0.169527832093701,0.037505228907125,0.00496218410555747,0.077585615315882,0.0019427462883604,0.0456277207217268,-0.00542048707096203,-0.0752155652956225,-0.0699295036947175,-0.0906886147002647,-0.152185047930972,-0.15976433605073,-0.155105787348588
"P49662",4,4,"CASP4_HUMAN Caspase-4",0.370755674746903,0.379366519140254,0.295710633362774,0.156345884112979,0.216218123359979,0.132327323899851,-0.124175019541232,-0.0844995493979843,-0.229885592141306,-0.263781532071835,-0.158907557212741,-0.247802867020717,-0.121061019247882,-0.0775776989787575,-0.127532151681922,-0.0201509342438426,0.0485677993724193,-0.0356606714559807
"O95373",29,28,"IPO7_HUMAN Importin-7",0.336913192309226,0.288107587782163,0.31002779050388,0.0942675663563705,0.103356758802868,0.0597801044474122,-0.0593099255712199,-0.0208953809418749,-0.0123839158864961,-0.190302725932991,-0.207108838457266,-0.16256845516695,-0.188322213648012,-0.128452653354497,-0.0458873234474686,-0.037678661872631,-0.0228556788322433,-0.0202551997513289
"O15397",19,18,"IPO8_HUMAN Importin-8",0.0409831439666748,-0.0145118083901429,-0.0605823557158175,0.102850736172608,0.0923030843330052,0.114398927955825,-0.150710085528124,-0.167002853881189,-0.266793538726136,-0.00391328154357454,-0.0627547163736154,0.0386646632004165,0.0883654069861235,0.0929110402260804,0.0515204792207059,0.0210299477045478,0.075469248130634,0.0965397619089937
"P57768",5,5,"SNX16_HUMAN Sorting nexin-16",0.0954826790578274,0.109314375501014,-0.0281833775980753,0.320553001860741,0.062353022650414,0.0806848797572761,0.202671343537246,0.108946978396706,0.109390098875557,0.020323121917704,-0.119765173413497,-0.0968905269177824,-0.135023060061157,-0.129367307596685,-0.14002322347801,-0.0343827417655887,-0.153205918470364,-0.132976863292891
"Q9UGJ1",6,4,"GCP4_HUMAN Gamma-tubulin complex component 4",-0.231856193710433,-0.192754539779417,-0.0800888610331311,-0.0501664601919038,0.00176669757656677,0.105795534978896,0.168183006113801,0.12456590236199,-0.0018660573958809,-0.0438464307442393,-0.100457152096436,-0.0442666259222516,0.0475852885185352,-0.0113827508360937,0.0029618315093691,0.121013227279371,0.0725077801649434,0.15873131471888
"O43847",25,19,"NRDC_HUMAN Nardilysin",0.194096473447753,0.141477718593874,0.14443041975578,0.0608497866139042,0.0318480107198752,0.0559029570547811,-0.102790116611373,-0.0909417303321836,-0.0551981263725061,-0.165282521452458,-0.17065620692764,-0.144341624979546,-0.059045552070096,-0.0346560109049414,0.0089227925574445,0.0761659222914185,0.090260347275938,0.101370252154276
"P42166",28,26,"LAP2A_HUMAN Lamina-associated polypeptide 2, isoform alpha",0.513576501638037,0.543546467500707,0.527173438637713,0.325725643428523,0.382932900761201,0.29163865090506,0.3140049846858,0.262453343215216,0.37691898812303,-0.0401069277802952,-0.0699757506537161,-0.125275300434992,-0.427201559805257,-0.488829493803764,-0.477820541342374,-0.585755665460448,-0.63846295425909,-0.66172150434368
"Q8TD55",15,13,"PKHO2_HUMAN Pleckstrin homology domain-containing family O member 2",-0.259695505862157,-0.120305502085832,-0.233394160228773,0.00924578591645224,-0.0172216195192653,-0.0226048899801503,0.152824131924585,0.188780480020384,0.106610898858655,0.123035605358478,0.0681089513383143,0.0536419526223612,0.0742938476923643,0.0013188635996026,0.007063943747724,-0.0393401905832612,0.0223883647193376,-0.0522843596902894
"P42167",8,6,"LAP2B_HUMAN Lamina-associated polypeptide 2, isoforms beta/gamma",0.193397372403093,0.133775368801967,0.0854734348272395,-0.0240633879749007,0.00499581729062301,-0.129495828631539,0.278595548810666,0.343572994044857,0.405107528766893,0.241839305476823,0.207625649808365,0.132366196236132,-0.146484851217482,-0.281850483007713,-0.202063974113168,-0.340767118769236,-0.380487331082467,-0.433925865876123
"Q9Y3D9",10,10,"RT23_HUMAN 28S ribosomal protein S23, mitochondrial",-0.153588906638107,-0.237381479217096,-0.112728522516045,-0.185847104743689,-0.148961663251325,-0.0995385952284778,0.0415745098537776,-0.0179641213368875,0.0230943722389307,0.0767767827189754,0.0960768914005262,0.115030764843147,0.150265140961359,0.0053114739520381,0.197861813252374,0.143276721394626,0.0909774131873876,0.133100651220836
"O96000",6,4,"NDUBA_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10",-0.00882195568560776,-0.0566531664932255,0.13402486945278,-0.430153892877255,-0.431389698083984,-0.37853348628126,-0.000240730231471939,0.180812695147883,0.356281370001024,0.446524916967287,0.508697721886015,0.143101563764628,0.0026876165189165,-0.0884162270184605,-0.0085143732231334,-0.0644414107294659,-0.0950302593289185,-0.191947464129951
"Q6PCE3",22,21,"PGM2L_HUMAN Glucose 1,6-bisphosphate synthase",-0.238215296527082,-0.227362331748179,-0.133829963032866,-0.0730895097875013,-0.0714324207489155,0.0405444252356116,0.277954029229004,0.292257124936642,0.383097488061838,0.242974515722574,0.208226233213392,0.171244443822707,0.0102037944680541,-0.132461865391524,-0.134624682772523,-0.162357872105771,-0.2602994843945,-0.123923347845211
"Q96G03",19,18,"PGM2_HUMAN Phosphoglucomutase-2",0.104923065045001,0.0435786274000817,0.0351169174412835,0.0400880120411574,0.0384414868521293,0.0898822110324981,0.22887344912127,0.169027770842153,0.16385933065287,0.0764503212371082,-0.0068796496716566,0.0282412110405551,-0.0423462206682141,-0.11289063773519,-0.150788309223701,-0.170220378571901,-0.177237938130701,-0.104676916806601
"O14908",12,12,"GIPC1_HUMAN PDZ domain-containing protein GIPC1",0.251759801578791,0.25437971135764,0.261344697709284,0.0337684290055115,0.0863125708849729,0.134416701706039,-0.011195444797829,0.00854452805226067,0.0112721240233253,-0.00419347162495196,-0.0337398718359779,-0.0500143661551372,-0.0476455979992421,-0.147902426707657,-0.137144206323649,-0.0685859084680079,-0.192285648730305,-0.194904556183657
"O00418",16,16,"EF2K_HUMAN Eukaryotic elongation factor 2 kinase",-0.443027285842607,-0.488277653631255,-0.514254226046404,-0.180431713553913,-0.316914139214394,-0.234890108299841,0.0997079617828291,0.0372716756778059,0.0216103324245396,0.457000879609867,0.418788526550709,0.448083857522538,0.302434199684249,0.29150182365853,0.264402373777056,0.0031397697121363,0.00966039048322325,0.0580261523960367
"Q96S66",11,9,"CLCC1_HUMAN Chloride channel CLIC-like protein 1",0.0983759561185164,0.0910396157561376,0.0977547547605704,0.014842236705361,0.0090990096981643,-0.0199552185248154,-0.0483063022344875,-0.0771792614113809,-0.140203754691767,0.0205889577327837,-0.0416670611443883,-0.0339098846673255,0.0821888100120503,-0.0268210744818995,-7.54269463515006e-05,0.0385226808151474,-0.0113370658742499,-0.0242410620898438
"O00541",20,18,"PESC_HUMAN Pescadillo homolog",0.1918790931662,0.144108437982442,0.189460779725567,-0.0328362310367664,-0.0486163799754556,0.0145837175472911,-0.0178232947044578,-0.0402504119099039,0.0050678119664878,0.104375341969038,0.12498637962484,0.0765151304668103,-0.0399932784956827,-0.0594353832466345,-0.0258893118284992,-0.154591997911911,-0.16305026561895,-0.172803881136107
"O75937",12,11,"DNJC8_HUMAN DnaJ homolog subfamily C member 8",0.0771880985870079,0.0766444311409196,0.105070235156249,-0.0533172325735735,-0.0333930444174448,-0.0687967735013723,0.289613016987107,0.296793717221603,0.407608665282706,0.222189601416049,0.191812607231073,0.149116170796518,-0.0876792052533794,-0.159548369686208,-0.144479243307865,-0.374475787502314,-0.391511931817864,-0.349215666889557
"Q9NTK5",22,14,"OLA1_HUMAN Obg-like ATPase 1",-0.33534211067132,-0.374718309524297,-0.365135194067529,0.136169178492737,0.126723526807665,0.166055527425564,-0.0292168303985619,-0.188781035253427,-0.271145184710736,-0.235283715581359,-0.3873558722073,-0.130819646938753,0.230210888528099,0.236941370728115,0.159362991395371,0.487255533960679,0.429513808473859,0.445434031622711
"O95163",27,25,"ELP1_HUMAN Elongator complex protein 1",0.195081866402231,0.193456415692138,0.121585660389354,0.135836947509228,0.155409968640899,0.124135372456873,-0.0701010955213361,-0.0835228385613575,-0.0856488803993117,-0.201749053095037,-0.177552571209656,-0.179236431380195,-0.0735198094256126,-0.0303320015089245,-0.0339676848917357,0.000108291154192704,-0.0120687822364762,-0.0287086251473009
"Q8NFH4",11,10,"NUP37_HUMAN Nucleoporin Nup37",0.232212570243165,0.212616953666484,0.1893832218894,0.143442404220673,0.088524485422,-0.0117709647621633,0.0515163630003736,0.0691432733388862,0.0758434942903205,0.0270373313190578,0.0968757948779072,0.0286308782152482,-0.118855586800718,-0.187671245500963,-0.110317095958882,-0.167945353079607,-0.308645035892417,-0.203597177089839
"O95985",7,6,"TOP3B_HUMAN DNA topoisomerase 3-beta-1",-0.211043471661814,-0.17336660327028,-0.0254175526514252,-0.148649012596191,-0.111591609526915,0.047230443489452,-0.158024413872345,-0.148841976015555,0.0186673425373211,-0.191027606828045,0.0270873169738698,0.0819007472759807,0.0500198909089767,0.234370857383195,0.13956597613497,0.131745148306678,0.18445313533003,0.211697479585913
"P43034",25,22,"LIS1_HUMAN Platelet-activating factor acetylhydrolase IB subunit alpha",0.0218270583350431,-0.0195169716852507,0.128341730488152,0.0782432371168394,-0.0185238228706333,0.0715265705378177,-0.0486512248819111,-0.0812318731810359,0.0568584781976267,-0.136538729910486,-0.124292498575132,-0.0999197764189863,-0.0317590459156917,-0.0120329722171038,-0.0207304561434536,0.140446950945537,0.0693074520331249,0.116316766394498
"Q9BS26",17,11,"ERP44_HUMAN Endoplasmic reticulum resident protein 44",-0.181626788096946,-0.143233375002694,-0.151113136160898,-0.0253534459286891,-0.100301725643676,-0.0374357665069536,-0.0649954686342975,-0.137068681051402,-0.134349320432338,-0.0169953285002833,-0.0244904165607747,0.0416961864089129,0.13693393914972,0.126082465356945,0.193078695110944,0.186105563810007,0.241091694865336,0.216636987853023
"O43818",9,6,"U3IP2_HUMAN U3 small nucleolar RNA-interacting protein 2",0.241111944396674,0.216714822943358,0.195588617215408,-0.104370436265316,-0.0694675282897595,-0.167911916267504,0.134878675486289,0.169265333644255,0.247252787641785,0.209529528340279,0.217230819118524,0.12958055833578,-0.0776372273121573,-0.188295688843067,-0.0719091276141417,-0.427863154047672,-0.320779309019177,-0.272639373066363
"Q03154",13,12,"ACY1_HUMAN Aminoacylase-1",-0.235886966893695,-0.214251559035309,-0.249339041232403,-0.0714472908570421,0.0093698997098157,-0.070482580864497,-0.0380130152716879,-0.0481842978845231,-0.111289979731949,0.0308038136402877,-0.0035636198366094,0.0517260928524275,0.134634548371965,0.146801162327999,0.107524499062371,0.121766216208965,0.222821795524826,0.209435074726919
"P42892",12,12,"ECE1_HUMAN Endothelin-converting enzyme 1",0.691540517341325,0.668071316188675,0.791057523336099,0.652733322938886,0.634504829955692,0.736963855959896,-0.0888054534279544,-0.0924281074946837,-0.00553608590334161,-0.346071373492265,-0.337894135940272,-0.38952253443303,-0.489676382487146,-0.624358830845953,-0.512505893380978,-0.433664200064412,-0.448417108668071,-0.587134265573928
"P11169|Q8TDB8",2,2,"GTR3_HUMAN Solute carrier family 2, facilitated glucose transporter member 3",0.122818688986223,-0.0952026091150822,0.0877849923711425,0.0832895771709511,0.160882557711133,0.140741176558197,0.289525481081235,0.419314488096827,0.557201114112815,0.204068008028511,0.223505038368298,0.175585729220447,-0.119359277276922,-0.346984336446557,-0.296495548712277,-0.382369378116796,-0.583776869138493,-0.552918457105624
"O43929",4,3,"ORC4_HUMAN Origin recognition complex subunit 4",0.119668691774379,0.124079543192819,0.170805608401254,0.170626554119999,0.0951988666530035,0.162468631783541,0.195535073792869,0.130889215127177,0.069610270724711,-0.0315949132804863,-0.0524737761009792,-0.00876884528770275,0.0400080332818453,-0.061606704492555,-0.162380593962612,-0.20853107013953,-0.255038401511121,-0.215053013002089
"P21589",25,24,"5NTD_HUMAN 5'-nucleotidase",0.528951043548606,0.503839663154406,0.609291880345269,0.141933057302952,0.211772101471298,0.0101923957195055,0.245053550699094,0.300403453486824,0.504315548733851,0.0392190368469568,0.169760265533099,-0.042753556553943,-0.296412736937846,-0.465814199378668,-0.48477884601975,-0.521062456605997,-0.682898598942821,-0.651046562638965
"P16152",15,15,"CBR1_HUMAN Carbonyl reductase [NADPH] 1",0.296124682460528,0.342364513330037,0.412636280550487,-0.0842688181109211,-0.0904714633734944,-0.199283631568021,0.132639008676695,0.23752463181149,0.2838224410874,0.163856204523309,0.198619270901958,0.0087506692302178,-0.134606705737066,-0.210888709147865,-0.285083658426204,-0.286325809388253,-0.384717731075196,-0.362194404748774
"O75828",3,3,"CBR3_HUMAN Carbonyl reductase [NADPH] 3",0.194803004129925,0.175206459375069,0.184353744164842,0.174357325756486,0.310859420414074,0.291066438917529,0.136505876895544,0.097724531440326,0.0606503111000071,-0.130081273007694,-0.251716805578068,-0.258302329812316,-0.317555459657067,-0.215798187692467,-0.248186755780354,-0.403291663287961,-0.0625986344259885,-0.215757928389981
"P05166",12,12,"PCCB_HUMAN Propionyl-CoA carboxylase beta chain, mitochondrial",-0.493814623305832,-0.467836444419882,-0.529292761962386,-0.271170382397598,-0.304422284134613,-0.339257571654106,0.0612429659886358,0.00830366964446817,-0.0519218708977279,0.208449212282093,0.195140047488214,0.167918661592899,0.291340013111918,0.291495329435091,0.287630382861005,0.3844931707427,0.40025351900199,0.35047088772487
"Q8WUQ7",13,12,"CATIN_HUMAN Cactin",-0.134957720632693,-0.113480345203646,-0.18666848148626,-0.0691647230482552,-0.0232753368541437,-0.00320389585010924,0.160948778748843,0.143045761045739,0.0812629997021914,0.0565582197558642,0.0532445480550686,0.0863926947632863,0.0147654407771868,0.0553345725361197,0.0215101824304669,-0.0984984907605609,0.0736486245631064,0.0137326063951416
"Q92626",17,17,"PXDN_HUMAN Peroxidasin homolog",0.234714704387466,0.208323683409273,0.292417227166474,0.224431190916693,0.210132470528045,0.364811516180726,0.104409337063773,0.0851036985550617,0.0927818246393036,-0.159505072877713,-0.0695687995221516,-0.137317849666476,-0.205371207184313,-0.183855795071712,-0.287185028094704,-0.228711167820859,-0.258657414546004,-0.282266150020405
"Q9H7D0",20,17,"DOCK5_HUMAN Dedicator of cytokinesis protein 5",0.155741724116108,0.187276076041974,0.21246411605962,0.0851099203751291,0.0982000651048551,0.241200216649259,0.0225519059468954,0.0695856394037205,0.11685692661236,-0.104264437105139,-0.0322761473507669,-0.0964269910595945,-0.175256502955107,-0.127495198563996,-0.134129985043729,-0.205049734616927,-0.10343344086236,-0.13468713194947
"Q92665",17,16,"RT31_HUMAN 28S ribosomal protein S31, mitochondrial",-0.349188912022119,-0.507636954550357,-0.332208920048197,0.068328741933437,0.0166528889980949,-0.0725232649842142,0.0661903133758462,-0.160546653465725,0.033586980907077,0.0330898984249228,0.0049266300956962,0.0687947771483903,0.31197676140533,0.10140754373136,0.11788999801328,0.313569255253213,0.120823970699961,0.228204355346003
"Q14185",15,15,"DOCK1_HUMAN Dedicator of cytokinesis protein 1",-0.11599842988616,-0.13662966329013,-0.0556082707617541,0.156027282470945,0.0762682944522559,0.113066877781845,0.0929070179563401,0.0364397514469339,0.0296424522283212,-0.0222326300661239,0.0098639412440938,0.0451571650766923,0.0192821834544599,-0.0598514511599024,-0.0793158680691797,0.0219886788930981,-0.0716753235957104,-0.0567292021645944
"P61457",4,3,"PHS_HUMAN Pterin-4-alpha-carbinolamine dehydratase",NA,NA,-0.285142195043847,NA,NA,-0.430771276536588,NA,NA,-0.383808675301402,NA,0.0545505113604215,0.103330192583675,NA,0.284796133999591,0.326429338833027,NA,0.192697454719057,0.227934280854621
"Q9H0N5",2,2,"PHS2_HUMAN Pterin-4-alpha-carbinolamine dehydratase 2",-0.300857406743229,-0.350773551023646,-0.630385107242065,-0.299113910864709,-0.297801568618155,-0.215365724390887,0.121341190084105,0.064366613982121,-0.0365063376936054,0.195269537660169,-0.0733202098161752,-0.0246256306505975,0.317013790644648,0.254944642807231,0.133863354549064,0.548149915204169,0.432300314217379,0.249110463688215
"Q96FW1",11,9,"OTUB1_HUMAN Ubiquitin thioesterase OTUB1",0.201086655368496,0.100468740032986,0.379000065870838,-0.100845326069087,-0.248923305181792,-0.347830831654039,0.0400455474803033,0.149523214177266,0.423194892154262,0.195680730957585,0.36991500081426,0.0656257421870513,-0.154473232329394,-0.190800969072824,-0.118019716274432,-0.0965903023616109,-0.324678910784288,-0.226972438816338
"Q96QD8",6,6,"S38A2_HUMAN Sodium-coupled neutral amino acid transporter 2",-0.0616193475154564,-0.202508624158223,4.36614063890513e-05,-0.185556504949867,-0.25457482536304,-0.271049484838117,1.25842731527235,1.25905965037656,1.67156723930529,0.0132076728922007,-0.344161009512746,-0.121697590922451,-0.272819699189732,-0.653998183621936,-0.572617740152875,-0.358928855837648,-0.504444089031653,-0.291149238123235
